PersonId,DegreeYear,rao,prof_field,phd_field,n,gender
474,2008,0.397544064,Social Sciences,Social Sciences,2,M
475,2005,0.490598152,Phys & Eng,Life & Earth,4,M
476,2005,0.490598152,Life & Earth,Life & Earth,4,M
477,2006,0.448101448,Phys & Eng,Phys & Eng,2,M
478,2007,0.343920145,Social Sciences,Social Sciences,3,M
479,2006,0.370046955,Math & Computing,Math & Computing,7,M
480,2005,0.461879837,Phys & Eng,Phys & Eng,13,M
481,2007,0.445538731,Social Sciences,Social Sciences,3,F
482,2005,0.635221615,Social Sciences,Life & Earth,4,F
483,2007,0.388315664,Social Sciences,Social Sciences,3,M
484,2005,0.540619629,Phys & Eng,Phys & Eng,14,M
485,2005,0.22746951,Phys & Eng,Phys & Eng,4,M
486,2006,0.601448468,Math & Computing,Math & Computing,3,M
487,2007,0.558718508,Social Sciences,Social Sciences,12,M
488,2006,0.212136701,Social Sciences,Social Sciences,7,M
489,2005,0.184480466,Phys & Eng,Phys & Eng,8,M
490,2006,0.609570059,Social Sciences,Social Sciences,1,M
491,2005,0.478406287,Social Sciences,Social Sciences,7,M
492,2007,0.597998405,Bio & Health,Bio & Health,1,F
493,2005,0.567281658,Bio & Health,Bio & Health,6,F
494,2005,0.203349124,Life & Earth,Life & Earth,4,M
495,2007,0.471648818,Social Sciences,Social Sciences,2,F
496,2007,0.474516928,Social Sciences,Social Sciences,6,F
497,2005,0.425678764,Social Sciences,Social Sciences,4,F
498,2008,0.462991534,Social Sciences,Social Sciences,2,F
499,2006,0.516905795,Life & Earth,Life & Earth,2,F
500,2007,0.439967465,Social Sciences,Social Sciences,3,M
501,2005,0.548139448,Social Sciences,Social Sciences,2,F
502,2006,0.685519968,Phys & Eng,Phys & Eng,4,F
503,2005,0.342567083,Life & Earth,Life & Earth,5,F
504,2005,0.608593561,Social Sciences,Social Sciences,6,F
505,2006,0.420010425,Bio & Health,Bio & Health,7,F
506,2009,0.496191023,Math & Computing,Phys & Eng,11,M
507,2006,0.683165001,Social Sciences,Social Sciences,3,F
508,2007,0.674756615,Social Sciences,Social Sciences,5,F
509,2005,0.596087177,Social Sciences,Bio & Health,2,M
510,2007,0.218165254,Social Sciences,Life & Earth,2,F
511,2006,0.623839033,Social Sciences,Social Sciences,1,M
512,2007,0.309233367,Math & Computing,Math & Computing,4,M
513,2006,0.469063708,Math & Computing,Math & Computing,3,M
514,2007,0.546204633,Social Sciences,Social Sciences,3,M
515,2006,0.558805566,Social Sciences,Social Sciences,4,M
516,2005,0.266193935,Math & Computing,Social Sciences,5,M
517,2005,0.266193935,Phys & Eng,Social Sciences,5,M
518,2005,0.336087173,Math & Computing,Math & Computing,5,M
519,2006,0.29298067,Phys & Eng,Phys & Eng,3,M
520,2005,0.321256123,Social Sciences,Social Sciences,2,F
521,2005,0.286983673,Bio & Health,Bio & Health,3,F
522,2005,0.432217668,Phys & Eng,Phys & Eng,4,M
523,2005,0.404824661,Social Sciences,Social Sciences,8,M
524,2005,0.446877132,Life & Earth,Life & Earth,8,M
525,2007,0.108428855,Social Sciences,Social Sciences,2,F
526,2007,0.375654557,Phys & Eng,Phys & Eng,7,M
527,2005,0.501195276,Social Sciences,Social Sciences,8,M
528,2005,0.449578407,Social Sciences,Social Sciences,6,F
529,2005,0.607593027,Social Sciences,Social Sciences,2,M
530,2006,0.455129848,Social Sciences,Math & Computing,2,M
531,2005,0.54072476,Social Sciences,Social Sciences,4,M
532,2006,0.235729184,Bio & Health,Bio & Health,16,M
533,2005,0.473234942,Social Sciences,Social Sciences,14,M
534,2007,0.584547237,Social Sciences,Social Sciences,2,F
535,2006,0.33853205,Math & Computing,Math & Computing,6,M
536,2007,0.280305687,Social Sciences,Social Sciences,1,M
537,2007,0.487178655,Bio & Health,Bio & Health,8,F
538,2005,0.301375188,Phys & Eng,Phys & Eng,4,F
539,2005,0.48542793,Phys & Eng,Phys & Eng,3,M
540,2005,0.186963934,Math & Computing,Math & Computing,10,F
541,2006,0.534938312,Math & Computing,Math & Computing,7,M
542,2007,0.676632834,Social Sciences,Social Sciences,3,M
543,2005,0.526962134,Social Sciences,Social Sciences,4,M
544,2006,1.22E-15,Math & Computing,Math & Computing,9,M
545,2005,0.163443937,Life & Earth,Life & Earth,5,M
546,2006,0.28623015,Math & Computing,Math & Computing,4,M
547,2005,0.316614676,Social Sciences,Social Sciences,1,M
548,2006,0.381572297,Social Sciences,Social Sciences,1,M
549,2005,0.422413952,Phys & Eng,Phys & Eng,3,M
550,2005,0.573376502,Phys & Eng,Phys & Eng,8,M
551,2006,0.579536476,Life & Earth,Life & Earth,3,F
552,2006,0.436733681,Social Sciences,Social Sciences,13,M
553,2005,0.421386208,Social Sciences,Social Sciences,1,M
554,2006,0.638588657,Math & Computing,Math & Computing,1,F
555,2005,0.471895854,Social Sciences,Social Sciences,3,M
556,2006,0.219341201,Bio & Health,Bio & Health,19,M
557,2005,0.559917118,Phys & Eng,Phys & Eng,4,M
558,2005,0.387720104,Social Sciences,Social Sciences,3,M
559,2005,2.22E-16,Phys & Eng,Phys & Eng,5,F
560,2007,0.042589061,Social Sciences,Social Sciences,2,M
561,2005,0.290509641,Math & Computing,Math & Computing,11,M
562,2005,0.505111021,Life & Earth,Life & Earth,4,F
563,2005,0.548204097,Math & Computing,Math & Computing,8,M
564,2005,0.360390177,Social Sciences,Social Sciences,2,F
565,2008,0.518022148,Bio & Health,Bio & Health,3,F
566,2005,0.530075601,Social Sciences,Social Sciences,9,M
567,2005,0.576668254,Social Sciences,Social Sciences,1,M
568,2010,0.494055004,Bio & Health,Life & Earth,8,M
569,2008,0.531546531,Bio & Health,Bio & Health,1,M
570,2005,0.528228024,Life & Earth,Life & Earth,2,M
571,2006,0.436147802,Social Sciences,Social Sciences,1,M
572,2008,0.653449241,Social Sciences,Math & Computing,4,M
573,2005,0.410037036,Bio & Health,Bio & Health,3,F
574,2006,0.476210291,Life & Earth,Life & Earth,4,F
575,2012,0.566395797,Bio & Health,Bio & Health,7,F
576,2007,0.408356657,Phys & Eng,Phys & Eng,7,F
577,2005,0.319478226,Phys & Eng,Phys & Eng,18,M
578,2007,0.536082869,Phys & Eng,Phys & Eng,4,M
579,2005,4.44E-16,Social Sciences,Social Sciences,1,M
580,2006,0.440132147,Bio & Health,Bio & Health,7,F
581,2007,0.147167793,Social Sciences,Social Sciences,2,F
582,2005,0.592054255,Phys & Eng,Phys & Eng,2,M
583,2006,0.290344888,Bio & Health,Bio & Health,7,F
584,2005,0.594341118,Life & Earth,Life & Earth,2,F
585,2005,0.594341118,Phys & Eng,Life & Earth,2,F
586,2006,0.223779395,Social Sciences,Social Sciences,8,M
587,2005,0.202261816,Math & Computing,Math & Computing,5,M
588,2007,0.344273576,Social Sciences,Social Sciences,2,F
589,2010,0.442236139,Social Sciences,Social Sciences,8,M
590,2006,0.334021557,Phys & Eng,Phys & Eng,4,F
591,2005,0.469357994,Bio & Health,Bio & Health,3,M
592,2006,0.454390233,Phys & Eng,Phys & Eng,5,M
593,2005,0.40773585,Life & Earth,Life & Earth,9,M
594,2005,0.400799399,Social Sciences,Social Sciences,3,F
595,2005,0.290077538,Math & Computing,Math & Computing,6,F
596,2006,0.497822412,Phys & Eng,Phys & Eng,4,F
597,2006,0.615921547,Phys & Eng,Phys & Eng,5,F
598,2006,0.382055977,Social Sciences,Social Sciences,2,M
599,2006,0.481250295,Social Sciences,Social Sciences,3,M
600,2005,0.31416198,Phys & Eng,Phys & Eng,2,M
601,2005,0.536623218,Social Sciences,Social Sciences,11,F
602,2005,2.22E-16,Phys & Eng,Phys & Eng,13,M
603,2005,7.77E-16,Math & Computing,Math & Computing,3,M
604,2006,0.27605431,Social Sciences,Math & Computing,3,M
605,2006,0.14347365,Math & Computing,Math & Computing,3,M
606,2005,0.445725388,Life & Earth,Bio & Health,3,F
607,2005,0.620825651,Life & Earth,Life & Earth,9,M
608,2005,0.43527612,Life & Earth,Life & Earth,9,F
609,2005,0.282565939,Social Sciences,Social Sciences,2,M
610,2005,0.431996092,Social Sciences,Social Sciences,6,F
611,2006,0.400133397,Math & Computing,Math & Computing,4,M
612,2005,2.22E-16,Phys & Eng,Phys & Eng,6,M
613,2006,0.33321485,Phys & Eng,Phys & Eng,6,M
614,2006,0.450228501,Social Sciences,Social Sciences,1,M
615,2005,0.570931183,Bio & Health,Bio & Health,1,M
616,2005,0.570931183,Math & Computing,Bio & Health,1,M
617,2007,0.609320447,Social Sciences,Social Sciences,3,F
618,2007,0.302327319,Phys & Eng,Phys & Eng,4,F
619,2008,0.43479989,Social Sciences,Social Sciences,2,M
620,2005,0.510223785,Phys & Eng,Phys & Eng,8,M
621,2005,0.173808431,Math & Computing,Math & Computing,2,M
622,2005,0.523729767,Phys & Eng,Phys & Eng,2,M
623,2008,0.297368724,Social Sciences,Social Sciences,3,M
624,2005,0.474381361,Life & Earth,Life & Earth,3,M
625,2007,0.537146004,Social Sciences,Social Sciences,3,M
626,2005,0.25796805,Social Sciences,Social Sciences,9,M
627,2006,0.200627315,Social Sciences,Social Sciences,1,M
628,2007,0.428818724,Bio & Health,Bio & Health,5,F
629,2005,0.426168021,Social Sciences,Social Sciences,4,M
630,2006,0.702083473,Bio & Health,Bio & Health,2,M
631,2005,0.41693435,Bio & Health,Social Sciences,12,M
632,2005,0.582772068,Social Sciences,Social Sciences,2,M
633,2010,0.436570638,Social Sciences,Math & Computing,10,M
634,2005,0.542570995,Life & Earth,Life & Earth,4,F
635,2005,0.243728885,Math & Computing,Math & Computing,4,M
636,2006,0.596144166,Math & Computing,Math & Computing,7,M
637,2005,0.560774871,Life & Earth,Life & Earth,3,M
638,2005,0.635792459,Phys & Eng,Phys & Eng,2,F
639,2005,0.568845156,Life & Earth,Life & Earth,19,F
640,2006,0.358678425,Social Sciences,Phys & Eng,2,M
641,2005,0.45779036,Math & Computing,Math & Computing,9,M
642,2005,0.45779036,Phys & Eng,Math & Computing,9,M
643,2005,0.45779036,Bio & Health,Math & Computing,9,M
644,2007,0.578171929,Math & Computing,Math & Computing,4,F
645,2006,0.470528715,Bio & Health,Bio & Health,2,F
646,2005,0.363741644,Social Sciences,Social Sciences,7,M
647,2007,0.360959054,Social Sciences,Social Sciences,1,M
648,2005,0.522638024,Social Sciences,Social Sciences,5,M
649,2005,0.611544627,Life & Earth,Life & Earth,2,M
650,2006,0.072896732,Social Sciences,Social Sciences,1,F
651,2007,0.465312379,Social Sciences,Social Sciences,1,M
652,2007,0.339431503,Social Sciences,Social Sciences,4,M
653,2005,0.260026981,Life & Earth,Life & Earth,2,M
654,2005,0.560174916,Math & Computing,Math & Computing,19,M
655,2008,0.471954799,Social Sciences,Social Sciences,2,F
656,2005,0.375683007,Math & Computing,Math & Computing,9,F
657,2007,0.048576607,Social Sciences,Social Sciences,1,F
658,2006,0.447120716,Math & Computing,Phys & Eng,18,M
659,2006,0.447120716,Phys & Eng,Phys & Eng,18,M
660,2006,0.663417296,Life & Earth,Life & Earth,2,F
661,2007,0.491433557,Social Sciences,Social Sciences,1,F
662,2006,0.474723997,Bio & Health,Life & Earth,4,M
663,2006,0.474723997,Bio & Health,Life & Earth,4,F
664,2006,0.445401599,Phys & Eng,Phys & Eng,6,F
665,2006,0.466807034,Math & Computing,Math & Computing,5,M
666,2007,0.7253848,Life & Earth,Life & Earth,4,F
667,2006,0.581987829,Phys & Eng,Phys & Eng,11,M
668,2006,0.573147987,Social Sciences,Social Sciences,7,F
669,2005,0.310960537,Life & Earth,Life & Earth,2,M
670,2007,0.608768857,Math & Computing,Math & Computing,5,M
671,2005,0.460074259,Phys & Eng,Phys & Eng,1,F
672,2006,0.175959554,Math & Computing,Math & Computing,2,F
673,2007,0.320148995,Phys & Eng,Phys & Eng,17,M
674,2006,0.413329422,Social Sciences,Social Sciences,2,M
675,2005,0.369275907,Social Sciences,Social Sciences,7,F
676,2007,0.057093426,Social Sciences,Social Sciences,2,M
677,2007,0.644781801,Social Sciences,Social Sciences,3,F
678,2005,0.391278541,Social Sciences,Social Sciences,1,F
679,2007,0.400851702,Social Sciences,Social Sciences,2,F
680,2005,7.77E-16,Math & Computing,Math & Computing,9,M
681,2005,0.430222512,Social Sciences,Social Sciences,16,M
682,2005,0.457490428,Social Sciences,Social Sciences,5,M
683,2007,0.572387504,Social Sciences,Social Sciences,6,M
684,2005,0.302247193,Phys & Eng,Phys & Eng,11,M
685,2007,0.244820715,Bio & Health,Bio & Health,13,M
686,2007,0.488305986,Bio & Health,Bio & Health,4,F
687,2005,0.502513274,Math & Computing,Math & Computing,11,M
688,2005,0.437340385,Social Sciences,Social Sciences,2,F
689,2005,0.391354832,Phys & Eng,Phys & Eng,5,M
690,2006,0.338816568,Phys & Eng,Life & Earth,4,M
691,2005,0.225048487,Social Sciences,Social Sciences,2,M
692,2006,0.529852709,Social Sciences,Social Sciences,7,F
693,2005,0.570678858,Bio & Health,Bio & Health,8,M
694,2005,0.401908442,Phys & Eng,Phys & Eng,3,M
695,2007,0.480268335,Phys & Eng,Phys & Eng,6,F
696,2006,0.698671531,Social Sciences,Social Sciences,1,M
697,2006,0.50565933,Phys & Eng,Phys & Eng,5,M
698,2005,0.273443187,Life & Earth,Life & Earth,11,M
699,2007,0.363952972,Social Sciences,Social Sciences,4,F
700,2005,0.341238855,Life & Earth,Bio & Health,4,M
701,2005,0.231096107,Phys & Eng,Phys & Eng,10,F
702,2007,0.46572223,Bio & Health,Bio & Health,3,M
703,2007,0.461176882,Social Sciences,Social Sciences,3,M
704,2005,0.488244146,Bio & Health,Bio & Health,6,M
705,2006,0.18,Social Sciences,Social Sciences,2,M
706,2006,0.676025287,Social Sciences,Social Sciences,2,M
707,2005,0.583723631,Bio & Health,Bio & Health,2,F
708,2007,0.558132888,Social Sciences,Social Sciences,2,M
709,2006,0.539878743,Social Sciences,Social Sciences,13,M
710,2005,0.542971587,Phys & Eng,Phys & Eng,5,M
711,2005,0.357850439,Life & Earth,Life & Earth,5,M
712,2005,0.500352093,Bio & Health,Social Sciences,7,M
713,2006,0.630901116,Bio & Health,Social Sciences,4,F
714,2005,0.389356927,Bio & Health,Bio & Health,8,M
715,2007,0.3466921,Social Sciences,Social Sciences,6,M
716,2005,0.535117524,Life & Earth,Life & Earth,8,M
717,2005,0.510355177,Bio & Health,Bio & Health,11,M
718,2007,0.65218412,Social Sciences,Social Sciences,1,M
719,2005,0.581107274,Social Sciences,Social Sciences,3,F
720,2005,0.499506221,Social Sciences,Bio & Health,14,M
721,2007,0.436832046,Social Sciences,Social Sciences,1,M
722,2006,0.51292087,Life & Earth,Life & Earth,4,F
723,2006,0.336509185,Phys & Eng,Phys & Eng,4,F
724,2006,0.643544609,Social Sciences,Social Sciences,7,F
725,2005,0.209460556,Phys & Eng,Phys & Eng,7,M
726,2006,0.306258368,Social Sciences,Social Sciences,4,M
727,2007,0.387750437,Social Sciences,Social Sciences,2,M
728,2007,0.318060745,Life & Earth,Life & Earth,3,M
729,2005,0.317439713,Phys & Eng,Phys & Eng,4,M
730,2006,0.290921042,Social Sciences,Social Sciences,8,F
731,2005,0.544154161,Life & Earth,Life & Earth,12,F
732,2006,0.314569359,Life & Earth,Life & Earth,4,M
733,2006,0.674449209,Social Sciences,Social Sciences,1,M
734,2007,0.420410479,Math & Computing,Math & Computing,4,M
735,2005,0.396701431,Phys & Eng,Phys & Eng,14,M
736,2007,0.517839759,Social Sciences,Social Sciences,2,F
737,2005,0.463629567,Life & Earth,Life & Earth,4,M
738,2006,0.521741638,Phys & Eng,Phys & Eng,6,F
739,2007,0.408950107,Social Sciences,Social Sciences,4,M
740,2005,0.3679222,Bio & Health,Bio & Health,3,F
741,2007,0.545733058,Social Sciences,Social Sciences,5,F
742,2005,0.527606412,Life & Earth,Life & Earth,10,M
743,2005,0.660127794,Life & Earth,Life & Earth,2,M
744,2006,0.452275588,Phys & Eng,Phys & Eng,7,M
745,2006,0.467494396,Social Sciences,Social Sciences,7,F
746,2005,0.49488586,Life & Earth,Life & Earth,20,F
747,2006,0.597085661,Social Sciences,Social Sciences,1,F
748,2006,0.089614391,Social Sciences,Social Sciences,3,M
749,2006,0.511226717,Math & Computing,Math & Computing,4,F
750,2005,0.170550381,Life & Earth,Life & Earth,5,M
751,2007,0.601111111,Phys & Eng,Phys & Eng,4,M
752,2006,1.11E-16,Phys & Eng,Phys & Eng,4,M
753,2008,0.418504529,Phys & Eng,Phys & Eng,16,M
754,2006,0.564243346,Social Sciences,Social Sciences,1,F
755,2005,0.493778832,Social Sciences,Social Sciences,8,F
756,2005,0.493778832,Phys & Eng,Social Sciences,8,F
757,2005,0.459589104,Math & Computing,Math & Computing,8,M
758,2007,0.244425768,Social Sciences,Social Sciences,2,M
759,2006,0.21760533,Math & Computing,Phys & Eng,6,M
760,2006,0.441493393,Social Sciences,Bio & Health,2,M
761,2006,0.260324155,Life & Earth,Bio & Health,5,M
762,2006,0.260324155,Social Sciences,Bio & Health,5,M
763,2006,0.513667205,Phys & Eng,Phys & Eng,18,F
764,2005,0.58527115,Bio & Health,Bio & Health,10,F
765,2006,0.420383548,Math & Computing,Math & Computing,5,M
766,2008,0.262821364,Bio & Health,Bio & Health,9,F
767,2007,0.504735538,Math & Computing,Math & Computing,5,M
768,2006,0.221144071,Math & Computing,Social Sciences,1,F
769,2005,0.497070142,Bio & Health,Bio & Health,8,M
770,2005,0.496565114,Bio & Health,Life & Earth,16,M
771,2005,0.200004565,Math & Computing,Math & Computing,2,F
772,2005,0.289599106,Life & Earth,Phys & Eng,1,M
773,2005,0.432784587,Phys & Eng,Phys & Eng,16,M
774,2006,0.611989452,Phys & Eng,Phys & Eng,5,M
775,2006,0.52947026,Phys & Eng,Phys & Eng,12,M
776,2005,0.484538508,Social Sciences,Social Sciences,3,F
777,2006,0.52140479,Math & Computing,Math & Computing,9,M
778,2006,0.527273554,Social Sciences,Social Sciences,2,M
779,2007,0.635882867,Phys & Eng,Phys & Eng,5,F
780,2005,0.407245412,Social Sciences,Social Sciences,2,M
781,2009,0.316022436,Life & Earth,Bio & Health,4,M
782,2005,7.77E-16,Math & Computing,Math & Computing,5,M
783,2005,0.531929103,Social Sciences,Social Sciences,9,F
784,2005,0.54541524,Math & Computing,Math & Computing,1,M
785,2007,0.487941626,Social Sciences,Social Sciences,5,F
786,2007,0.368048608,Math & Computing,Math & Computing,3,M
787,2005,0.282128047,Phys & Eng,Phys & Eng,7,M
788,2006,0.433732853,Social Sciences,Social Sciences,8,M
789,2005,0.612112541,Life & Earth,Bio & Health,2,M
790,2005,0.612112541,Phys & Eng,Bio & Health,2,M
791,2007,0.275093484,Phys & Eng,Phys & Eng,3,F
792,2005,0.52981204,Social Sciences,Social Sciences,2,M
793,2005,0.479924368,Social Sciences,Social Sciences,2,M
794,2007,0.550549802,Social Sciences,Social Sciences,5,M
795,2005,0.270247956,Bio & Health,Bio & Health,2,M
796,2005,0.325560153,Phys & Eng,Phys & Eng,13,F
797,2007,0.503850425,Social Sciences,Social Sciences,3,F
798,2007,0.307234921,Social Sciences,Social Sciences,4,F
799,2009,0.507744147,Bio & Health,Social Sciences,4,M
800,2007,0.478139921,Bio & Health,Social Sciences,3,F
801,2006,0.453069537,Social Sciences,Social Sciences,1,M
802,2006,0.238330702,Life & Earth,Life & Earth,2,M
803,2007,0.273522875,Phys & Eng,Phys & Eng,2,F
804,2005,0.373488035,Bio & Health,Bio & Health,1,M
805,2006,0.608497104,Bio & Health,Bio & Health,1,F
806,2009,0.520763277,Bio & Health,Bio & Health,4,F
807,2007,0.671443492,Social Sciences,Social Sciences,5,M
808,2005,0.570674283,Social Sciences,Social Sciences,1,F
809,2005,0.455416882,Bio & Health,Bio & Health,11,M
810,2006,0.412203786,Phys & Eng,Phys & Eng,3,M
811,2006,0.35377783,Phys & Eng,Phys & Eng,2,F
812,2005,0.682755054,Life & Earth,Life & Earth,3,F
813,2006,0.457455394,Social Sciences,Social Sciences,2,F
814,2006,0.478538711,Life & Earth,Bio & Health,11,M
815,2007,0.247682804,Social Sciences,Social Sciences,3,M
816,2006,0.441357123,Bio & Health,Bio & Health,1,F
817,2005,0.530678275,Social Sciences,Social Sciences,6,F
818,2005,0.39061255,Social Sciences,Social Sciences,6,M
819,2006,0.429218927,Social Sciences,Social Sciences,1,F
820,2007,0.377315648,Social Sciences,Social Sciences,7,F
821,2005,0.457681312,Bio & Health,Bio & Health,12,M
822,2007,0.681145997,Phys & Eng,Bio & Health,3,F
823,2007,4.44E-16,Social Sciences,Social Sciences,5,M
824,2005,0.515339805,Phys & Eng,Phys & Eng,7,M
825,2006,0.602957132,Bio & Health,Bio & Health,3,F
826,2005,0.316285043,Life & Earth,Phys & Eng,4,F
827,2005,0.316285043,Life & Earth,Phys & Eng,4,M
828,2005,0.491355498,Bio & Health,Bio & Health,19,F
829,2007,0.532279566,Social Sciences,Social Sciences,3,F
